url,streams
spotify:track:67lbzVADsqJJ6tyVk0XCgn,"[21753, 23194, 24773, 26088, 24183, 23753, 24743, 24913, 24950, 25377, 23852, 22728, 22099, 20864]"
spotify:track:4uDhts78RdwIDjEqPrYVKp,"[21597, 22497, 22118, 22756, 21730, 21696]"
spotify:track:7sjIbrxwmdSzz4Nuyd9eY6,[21196]
spotify:track:3zs87EV3EZSh2UpiXxT52Y,[20142]
spotify:track:6EtKlIQmGPB9SX8UjDJG5s,"[20096, 20979, 21637, 20868, 21617, 21174, 26943, 38633, 41401, 48552, 54907, 55061, 50290, 48288, 45271, 39292, 36862, 33702, 33827, 31215, 27360, 27320, 25139, 24195, 28229, 30089, 29509, 30309, 31541, 31136, 37011, 38082, 36332, 34112, 38487, 37343, 42396, 40492, 39156, 37950, 36327, 37768, 34907, 37214, 37407, 37653, 40150, 42162, 42047, 42838, 44738, 42580, 41032, 40254, 38654, 39232, 48579, 47351, 45886, 47982, 44811, 48826, 47369, 45226, 48057, 45582, 45065]"
spotify:track:4RVwu0g32PAqgUiJoXsdF8,"[102585, 119751, 105351, 97480, 90010, 78859, 69649, 70060, 72045, 68075, 63487, 58110, 53378, 51915, 50992, 46286, 42681, 39184, 39030, 37263, 34856, 27751, 29420, 30865, 30561, 28594, 27884, 28022, 28409, 29172, 25914, 24475, 23255, 24088, 26646, 28534, 26508, 29887, 26277, 55494, 47721]"
spotify:track:7whf09ip8uNvMoBgb3o9Yc,"[69705, 50738, 40120, 35710, 36220, 28995, 26681, 23738, 22777, 20923, 25529, 28368, 29591, 33320, 31399]"
spotify:track:0A01SG58NY4LxLeQQmTsuv,"[63699, 40815, 30836, 28807, 33687, 27697, 25607, 23908, 22259, 21411, 20511, 21869, 22987, 27438, 34215, 30437, 27750, 27539, 25365, 28350, 29802, 27999, 29045, 30110, 31051, 31259, 31630, 39758, 40479, 40556, 46765, 57865, 57925, 60051, 53297, 50840, 49638, 52541, 45739, 40368, 40974, 39487, 35506, 36644, 37156, 35399, 28570, 28762, 29572, 35117, 33961, 33271, 34506, 53139, 51518, 46291, 41194, 40998, 43593, 38142, 34427, 33450, 42809, 46351, 46284, 41038, 39470, 41117, 42501, 45714, 47695, 53108, 41990]"
spotify:track:0YrojVR0LLrXAQQu8o6GuE,"[55522, 32850, 23770, 22514, 24805, 31531, 38607, 43762, 44229, 35487, 37825, 38915, 43337, 41762, 46054, 38017, 39442, 39039, 41542, 35055, 40601, 38116, 32906, 38089, 45014, 37677, 38961, 37984, 33296, 36633, 38058, 34188, 37736, 39520, 33528, 32666, 56401, 48330, 46049, 41018, 44696, 45255, 38603, 35342, 34773, 44868, 48770, 53677, 43760, 42211, 45323, 40869, 42471, 45017, 50815, 38301]"
spotify:track:0ZtaSTQeynLomLk9sHb0Pg,"[48496, 27959]"
spotify:track:1vMwsiXZ0yvZJY4IziZSMp,"[47152, 26438]"
spotify:track:38GBNKZUhfBkk3oNlWzRYd,"[42302, 31035, 21117]"
spotify:track:0xHCcgCYUgohuHWZmOcl6C,"[40349, 22271]"
spotify:track:70tnUXPayf0nDQFAObwsVi,"[39346, 46705, 49219, 48860, 48987, 47311, 46793, 42569, 39884, 40175, 38054, 35961, 35458, 30787, 30489, 30274, 29125, 30194, 40210, 40289, 37328, 31823, 31578, 33358, 33312, 31943, 31441, 29586, 28452, 27615, 24773, 27812, 27091, 27842, 28049, 29600, 27158, 28647, 28512, 25309, 25650, 26932]"
spotify:track:4t2OeILB07eMGTXSUbMPEu,[33490]
spotify:track:4HOryCnbme0zBnF8LWij3f,[31790]
spotify:track:4191RXFPa7Ge9XkA4cWlna,[30181]
spotify:track:7bcy34fBT2ap1L4bfPsl9q,[29494]
spotify:track:3lVZYJOafwpCchnd6zVVrz,[29420]
spotify:track:2KnuaZYoGzDoHiBTNYOTXG,[29240]
spotify:track:20R4HfKloPKgXDqU7UKk3x,"[28017, 21685]"
spotify:track:6m58vxwfWaXtQdoqlRX7bi,"[27769, 34550, 35694, 31168, 27212, 26814, 23720, 22013]"
spotify:track:4XvcHTUfIlWfyJTRG0aqlo,"[27573, 36474, 42391, 40859, 38295, 36948, 42290, 51270, 47359, 44733, 40367, 37198, 37670, 30043, 29190, 29280, 29761, 30550, 27355, 26018, 22203, 24219, 23289, 21768]"
spotify:track:6Uj1ctrBOjOas8xZXGqKk4,"[27410, 41734, 65003, 76877, 82820, 83812, 86145, 92859, 87306, 79345, 74408, 72048, 71903, 65034, 62676, 59299, 58631, 58566, 56659, 55551, 56674, 50351, 59034, 60103, 59582, 56572, 59619, 60164, 60679, 58996, 58127, 59872, 61990, 64355, 64156, 59733, 61754, 57797, 59187, 59235, 55263, 54754, 51306, 49554, 49122, 48397, 47722, 44787, 40192, 37522, 36384, 33420, 32882, 32663, 30226, 28176, 27535]"
spotify:track:10OwTQYBYVqC9YQ29JsiLP,[24937]
spotify:track:0ZdCAFQ8TBotYw5rQSCyst,[24362]
spotify:track:1esZgaqm0YKN87CIP3orJ3,"[24360, 31236, 33138, 42295, 56654, 69476, 91277, 106896, 115068, 108171, 101457, 94534, 91605, 82532, 79579, 75401, 74726, 75870, 68914, 67797, 70096, 57713, 66258, 65561, 67722, 66445, 67593, 69499, 70254, 68737, 68175, 65377, 61692, 57909, 59226, 58590, 65166, 59738, 62204, 67925, 64117, 63442, 57520, 56421, 58518, 56643, 56879, 54819, 49504, 46236, 41582, 42431, 41010, 41804, 39460, 35857, 36323, 33916, 35317, 33643, 32352, 32155, 33112, 32809, 31739, 30494]"
spotify:track:3YUMWmx8EJq0DurfuIwoGh,[23337]
spotify:track:042Sl6Mn83JHyLEqdK7uI0,[23057]
spotify:track:0FfqyjhB6Kspvit1oOo7ax,[22865]
spotify:track:5XsAal7ZcWg1I5T4NcRjkv,[22585]
spotify:track:4ak9GGe6afmi2HbxEjvhIC,[21937]
spotify:track:2sXf2JdbB2GlNju00kw9WE,[21900]
spotify:track:6OGogr19zPTM4BALXuMQpF,[77159]
spotify:track:3jbAzLVcHiI5hYSkcKe1Ty,"[36130, 22924]"
spotify:track:1QDy12gTK9FOicLhQYqxHB,"[33181, 54185, 43755, 49577, 51085, 49110, 43022, 38651, 35357, 34410, 32635, 31109, 27237, 27945, 26995, 26626, 25245, 30603, 31462, 34719, 28850, 29429, 31015, 32563, 31143, 33676, 34508, 34871, 33367, 31262, 30795, 25649, 26513, 26472, 26276, 29919, 26527, 28390, 29179, 27317, 28038, 30445, 29935, 29933, 32473, 34908, 32402, 28760, 33019, 30890, 29300, 28611, 28941, 29465, 30194, 30414, 36627, 30219, 30123, 29076, 34726, 34699, 33486]"
spotify:track:3uUuGVFu1V7jTQL60S1r8z,"[23737, 23342, 27285, 29639, 32071, 39785, 51040, 67988, 79431, 80079, 86995, 94240, 101774, 101224, 101538, 103731, 108269, 98355, 97034, 100739, 81500, 100864, 106662, 106027, 104185, 107246, 107619, 108149, 103486, 102044, 104634, 105685, 114581, 121759, 117228, 128242, 116813, 120969, 122753, 116708, 114794, 106514, 103329, 105905, 107201, 104039, 102852, 100313, 97221, 95056, 91442, 86769, 87502, 84870, 78971, 75971, 67276, 65119, 61613, 57961, 57355, 60142, 64531, 60433, 57718, 58174, 60024, 57529, 60285, 62457, 59357, 59726, 48312, 63347, 58299, 57451, 56199, 52956, 51171, 51883, 51664, 49029, 49691, 51022, 53904, 49425, 54171, 48905, 51087, 52184, 54274, 54756, 49809, 54984, 53087, 52647, 54460, 56848, 54073, 53740, 54924, 57049, 49981, 52714, 52842, 49534, 51826, 46459, 43222, 43991, 42792, 42951, 41432, 40015, 38005, 37742, 39908, 37186]"
spotify:track:1YHjRAptXqPdsdx3g6FNJL,"[22518, 22399, 20518]"
spotify:track:7HXBG0W8gFJwHUh5mVF9tf,"[22198, 23949, 23779, 22345, 21393, 21951, 21629, 20839]"
spotify:track:4SEk1AnKCF5UrtVKeoiINn,"[22181, 23178, 23597, 26271, 27247, 29616, 28449, 27532, 25846, 23849, 23755, 24343, 23732, 22818, 21966, 23006, 24749]"
spotify:track:0CAfXk7DXMnon4gLudAp7J,"[21176, 24099, 20951]"
spotify:track:6M3PsepEj5gyJoIi7Xvr7u,"[82087, 67757, 63560, 60248, 58184, 57873, 55798, 54622, 53143, 52394, 52282, 47020, 42064, 35213, 31788, 30268, 29251, 28591, 28647, 29549, 26098, 24262, 24237, 23310]"
spotify:track:6KgtcmCF9Ky68XC7ezxl3s,"[40050, 31033, 27041, 22210]"
spotify:track:0bI7K9Becu2dtXK1Q3cZNB,"[26066, 20794, 25325, 31572, 47076, 51883, 57454, 62250, 62113, 64725, 66053, 69124, 68409, 66640, 65466, 66618, 58630, 56047, 57438, 51767, 62300, 62485, 60438, 60350, 56694, 55636, 54706, 51324, 47000, 46331, 44403, 41589, 41161, 39067, 40312, 36866, 36550, 36542, 35656, 34454, 30854, 29532, 28772, 28903, 29162, 27817, 26314, 25809, 26251, 25518, 24491]"
spotify:track:6zSpb8dQRaw0M1dK8PBwQz,"[25471, 23182, 25451, 30610, 41628, 47086, 64188, 77735, 84377, 84358]"
spotify:track:1uMHCAyGmHqyygoNRuo7MV,"[25170, 32761, 35636, 38087, 38927, 39145, 37626, 34560]"
spotify:track:6Dy1jexKYriXAVG6evyUTJ,"[24978, 23502, 25436, 36655, 41825, 44776, 50898, 61161, 62720, 62253, 64316, 60286, 57565, 53993, 50783, 48679, 41543, 42530, 44837, 38181, 50794, 46320, 44716, 44466, 45000, 44280, 45030, 43327, 42854, 42567, 40615, 41564, 41749, 39430, 39556, 34611, 36367, 39017, 37144, 38637, 38356, 34862, 35024, 34858, 35386, 33922, 33558, 32390, 31590, 31013, 29473, 29420, 29276, 27107]"
spotify:track:5fwSHlTEWpluwOM0Sxnh5k,"[24685, 28094, 32201, 33939, 36677, 40210, 41357]"
spotify:track:4kbj5MwxO1bq9wjT5g9HaA,"[24546, 25648, 25823, 23732, 23417, 24090, 23241, 22455, 21105, 20779, 21733, 22047, 22118, 22416, 22868, 23096, 22674, 24979, 24574, 25084, 25336, 26189, 29325, 30277, 29412, 27843, 26700, 25868, 25246, 42012, 44363, 43600, 47117, 43813, 44016, 42709, 42129, 46278, 45707, 47312, 45145, 48240, 46500, 44658, 48826, 48069, 48738, 43283]"
spotify:track:1c1sdxrYLIiuJOlE7PPttb,[24219]
spotify:track:0xfMlIW8lS40qvpsUw1l0X,"[22745, 30130, 39863, 47740, 62923, 70109, 72958, 74330, 72249, 67990, 67349, 63787, 61684, 58278, 58031, 56555, 50388, 50654, 52285, 42888, 53832, 48811, 49781, 48260, 48509, 48348, 45835, 46899, 44250, 41467, 40489]"
spotify:track:0QHPrNPQ7lSJUGjJ3z2Brq,"[22573, 23141, 22394, 22613, 23055, 23780, 22395, 23852, 21860, 23191, 24435, 22061, 22510]"
spotify:track:37y7iDayfwm3WXn5BiAoRk,"[22024, 21568, 24660, 24421, 26269, 26513, 24681, 24126, 22303, 20908, 21042, 20805]"
spotify:track:2r9mzB78ab4GcjDhVPbaID,"[43439, 37108, 35207, 33193, 31573, 26553, 25500, 23569, 21898]"
spotify:track:0mJBiaODgK0XjOLCN5fItq,"[40202, 42428, 37151, 39187, 42285, 35139, 30603, 28884, 26495, 24489, 20814]"
spotify:track:0z8hI3OPS8ADPWtoCjjLl6,"[38163, 32964, 31918, 28351, 27276, 25880, 26294, 23148, 22175, 21646, 20142]"
spotify:track:44V6EzbUSYgyfsNiP0FrlA,[30579]
spotify:track:6FATmkWp2Y6neyi2VVBUuu,"[29604, 28680]"
spotify:track:47aA8gmhoo2kki6PoHd0iu,"[23000, 25529, 28819, 33481, 36432, 37773, 36000, 35955, 36537, 35861, 33700, 29904, 28402, 29097, 29628, 28474, 29582, 30964, 29898, 29676, 31675, 31272, 31237, 32413, 31278, 32417, 33034, 36429, 30002, 28338, 28156, 27451, 30163, 27049, 28198, 29292, 28645, 26320, 28547, 30655, 28000, 31292, 28311, 31235, 28961, 27234, 28560, 26084, 26568]"
spotify:track:0W6I02J9xcqK8MtSeosEXb,"[22295, 24751, 23841, 25311, 25047, 23259, 24132, 22241]"
spotify:track:55sgQENF3LY1sUcJUwasLl,[20934]
spotify:track:2qYpqp0S4WHHl8nz7NNgN4,"[20499, 21228, 21218, 21382]"
spotify:track:0RbW8kWozrVSIGb4V13o0o,"[59496, 59583, 42669, 34022, 29157]"
spotify:track:6KL88T4Ma4ABXqzgUoEwkd,"[57875, 55303, 55683, 52996, 51979, 50294, 49826, 50563, 48321, 44661, 43842, 52690, 45643, 43171, 42263, 40813, 39414, 30731, 37702, 39806, 39090, 38881, 40309, 40721, 40848, 38739, 37162, 37216, 34818, 36615, 36718, 35823, 36514, 33111, 35802, 37280, 38239, 40425, 36818, 34423, 33753, 32618, 31608, 29915, 30808, 29769, 29586, 29789, 29625, 29869, 29492, 27443, 27760]"
spotify:track:2gbMPBrBVj3CuNTLp2dHYs,"[53900, 40072, 23590]"
spotify:track:42ZrMq4BKsWDrrbMnMRYaK,"[45445, 23045]"
spotify:track:0Zm7NKJgoKY6ZWwtoEUILK,"[40637, 22848]"
spotify:track:2Rd4eJ4KwXQQn2sMSToyUM,"[32092, 21253]"
spotify:track:2ZUJsR8HEktit58X6FuPQM,[29610]
spotify:track:7rYCenkV4OXJgiUuKrhDCb,"[29202, 29258, 27945, 33957, 38292, 31994, 28287, 25940, 25860, 21560]"
spotify:track:3onYsG7nB3FwEVHYYWCrIM,[28958]
spotify:track:1dPNJDYuW9QAtkOpK3eBvO,[28364]
spotify:track:2biPYSmD5KT3ToQtgQFXTT,"[28253, 24047, 22640, 20257, 21651, 23614, 23252, 22573, 23056, 23712, 26434, 26697, 26597, 25481, 24733, 26469, 27484, 34288, 42803, 39423, 40990, 43882, 40707, 39393, 38663, 38035, 42665, 44837, 44091, 46530, 45842, 42409, 43032, 42352, 39024, 37069, 37219, 34831, 41087, 31513, 34155, 33249, 33945, 33696, 29678, 33439, 31356, 33594, 33334, 31517, 37002, 33788, 33820, 34923, 36727, 35063, 36861, 35780, 36513, 37307, 34910, 37011, 35947]"
spotify:track:7mFeJ4rNY64cLMx5qMOLHv,"[27582, 21222]"
spotify:track:3gWzTnziivUYzqXtnvgN8q,[27297]
spotify:track:73uxnSsFMeJ15POpd3zgrV,[27083]
spotify:track:4VYEnxm7lmtG5sEEbcmORB,[26952]
spotify:track:5RhFmJifQe83FpQ6ZFFTZ5,[25198]
spotify:track:7Bpx2vsWfQFBACRz4h3IqH,"[23636, 27007]"
spotify:track:1aF9TeHZbe6OVo9dtjPuzK,[22818]
spotify:track:7DBFslKWQzoRgO0HBBkL3u,[22008]
spotify:track:1F6jVA2colNR0HM7Ud9riW,"[21801, 22261, 23945, 22778, 21692, 21039, 20366, 21791, 25783, 28370, 27783, 27170, 24721]"
spotify:track:3SYLoL8KHxdQPYIkfwmUjN,[21273]
spotify:track:40iJIUlhi6renaREYGeIDS,"[83254, 62854, 53032, 42372, 35308, 31994, 28975, 25110, 20279, 20708]"
spotify:track:37Nqx7iavZpotJSDXZWbJ3,"[69993, 49668, 32207, 26098, 24263, 21099]"
spotify:track:0k1WUmIRnG3xU6fvvDVfRG,"[54515, 48991, 55981, 52085, 46854, 38653, 34661, 32331, 29170, 28805, 26651, 24695, 23039]"
spotify:track:2BcMwX1MPV6ZHP4tUT9uq6,"[41514, 33098, 31639, 32558, 33740, 32548, 29930, 25829, 23296, 26931, 25689]"
spotify:track:2HSmyk2qMN8WQjuGhaQgCk,[39451]
spotify:track:6jy9yJfgCsMHdu2Oz4BGKX,[31918]
spotify:track:7v4pPS4A7NgY7bxFA3Etv3,"[31291, 22120]"
spotify:track:149BxWeweaCqmsyedkNiiE,"[30648, 25188, 25105, 23859, 23050, 23590, 21943, 22052]"
spotify:track:2tUL6dZf1mywCj5WvCPZw6,[30113]
spotify:track:61S79KIVA4I9FXbnsylEHT,[28110]
spotify:track:4s7QLoImIwmPi9L6dq1nVW,[27977]
spotify:track:2K7r0SujVkBGOj0JaOAZvg,"[27409, 25871, 25318, 22589]"
spotify:track:4VCbgIdr8ptegWeJpqLVHH,[26877]
spotify:track:2AHnmlkyZbnxqSA66B7jK3,[25138]
spotify:track:53YWD33hNOR3DCztgt1URA,"[24724, 28701, 33094, 29722, 26410, 24534, 22502, 21998, 22370, 23495, 23511, 23027, 23880, 25538, 25699, 29527]"
spotify:track:3eJH2nAjvNXdmPfBkALiPZ,"[23354, 23714, 23115, 24515, 28469, 29961, 34266, 33740, 30044, 31678, 31238, 29894, 30619, 28365, 29134, 31292, 29066, 36511, 40732, 40752, 41197, 39361, 39828, 41585, 41342, 40625, 40556, 40178, 42846, 43482, 40747, 42823, 39233, 41399, 44315, 42364, 43468, 41668, 38702, 37991, 37519, 36765, 36378, 34647, 33598, 32798, 31957, 30081, 31180, 31013, 29604, 30400, 27708]"
spotify:track:34D6FJysnQioVingDKufuf,[22946]
spotify:track:3Iba59sFmGhQ4kbCY5L8AX,"[22164, 22341, 24015, 25567, 25219, 24087, 23062, 25616, 25351]"
spotify:track:2USlegnFJLrVLpoVfPimKB,"[21759, 23710, 24931, 25213, 26667, 24745, 26491, 27908, 26479, 25519, 26623, 27917, 28760, 27173, 27629, 35398, 33861, 34531, 35512, 37738, 37471, 37403, 36784, 36873, 35357, 32354, 32425, 33970, 34663, 36964, 31613, 33970, 35722, 34486, 33375, 31967, 30471, 30041, 30745, 30309, 28854, 28614, 27872, 26311, 25868, 24966, 40951]"
spotify:track:343GDRsO2TIfNqxvvVyUsv,[21292]
spotify:track:375kzpRydDdOxOSCGMK53b,[20918]
spotify:track:75MNhvTCCKsST3YqqUiU9r,"[75694, 103513, 96482, 90579, 88852, 90215, 89457]"
spotify:track:5V8I1Hb3ISzuPtQpLQCqWz,"[46279, 44780, 34121, 32452, 30670, 31254, 31299, 28203, 29895, 28193, 26722, 26064, 25994, 21765, 22194, 24675, 24654, 26144, 24082, 24474, 24281, 29033, 29511, 33781, 31104, 31589, 31610, 33567, 33011, 33325, 35915, 48967, 52989, 61847, 48991, 55045, 52929, 56791, 48939, 50475, 56393, 57251, 54558, 53322, 53747, 55261, 53770, 53099, 50146, 45223, 47090, 47129, 48346, 47718, 52949, 50558, 55175, 51461, 49946, 54701, 52101, 55189, 56708, 56992, 49246, 48164, 48856, 43979, 44090, 44303, 44064, 42791, 41979, 41706, 41750, 43054, 43782, 43927, 42641, 46752, 46912, 52050, 52197, 47037, 53385, 49186, 47185, 50797, 49787, 53652, 52411, 56886, 51529, 56394, 52351, 47066, 48839, 49856]"
spotify:track:6E90gq0KO6FYZVOXx8kCcC,"[41528, 40628, 38476, 37294, 35722, 33642, 34674, 30349, 30618, 29795, 31363, 34387, 38150, 34600, 35189, 30017, 30857, 31610, 29821, 28339, 28015, 28160, 27272, 27158, 26158, 26001, 24845, 24254, 24170, 23353, 24610, 22633]"
spotify:track:0xE2ZYcV64XD2KuChB67L3,"[37461, 41277, 34620, 34619, 32753, 32362, 31930, 24868, 24970, 23657, 22633, 33799, 39981, 39380, 38872]"
spotify:track:0eu4C55hL6x29mmeAjytzC,"[31727, 59705, 69547, 64205, 55936, 50733, 52616, 48364, 43227, 38585, 37290, 35590, 31160, 29302, 31358, 26771, 27142, 28652, 27715, 26155, 23169]"
spotify:track:32sN0mZtE5G8HMwXtLc3No,"[28981, 27563, 22076, 37826, 35411, 34116, 35605, 36556, 37780, 36359]"
spotify:track:3QFInJAm9eyaho5vBzxInN,[28110]
spotify:track:07MDkzWARZaLEdKxo6yArG,"[24420, 33150, 31883, 31353, 30522, 32106, 32571, 29148, 29186, 26519, 26283, 25547]"
spotify:track:7uQZVznj0uQOGC9KhV2Mg6,"[24383, 22149]"
spotify:track:3scOuQ4mUADCoPv6q5JZP3,[23697]
spotify:track:1q0PYXTbDsirp2l74ng6pn,"[23598, 26342, 25846, 24054]"
spotify:track:7pOXrvJH07wGmAM54v3Vmf,"[22583, 24007, 22669, 21224, 26397, 25647, 26998, 30926, 24835, 26387, 26007, 29469, 28085, 28709, 26270, 27291, 29534, 34944, 27298, 27195, 34396, 30885, 29296, 30055, 36202, 28918, 33237, 38689, 35942, 35860]"
spotify:track:58nSUAhj8fIsVgKZEA5oTf,"[22563, 23086, 21739, 21352, 20925]"
spotify:track:10wMZu2Y9o55ylw6mRSiKB,"[22081, 44813, 65528, 69782, 73957, 71103, 73949, 80257, 84223, 80589, 82138, 74946, 76056, 80652, 69461, 74186, 76965, 72291, 67849, 65637, 65744, 65078, 59107, 55612, 53774, 47817, 47461, 49354, 49221, 49940, 48138, 72508, 63593, 56509, 54139, 50358, 47865, 45322, 44163, 40600, 40236, 38740, 39634, 38442, 35412, 33838, 34191, 31938, 31071, 29411, 29297, 30537, 35291, 37118, 36221, 34653, 32968, 32262, 32851, 30610, 30284, 29448, 31315, 33796, 28753, 30094]"
spotify:track:380FH3wg5YhPHmY9oxxnK2,"[21405, 23876]"
spotify:track:0ALPIAeij3XRUHuCHQknrI,[21149]
spotify:track:5Z9KJZvQzH6PFmb8SNkxuk,"[177999, 158839, 144856, 135039, 130203, 132031, 118792, 113153, 108352, 108534, 112123, 107809, 103604, 107893, 93611, 101108, 100563, 98887, 92632, 94451, 93653, 89680, 90582, 87857, 84995, 83266, 79049, 76896, 73198, 76634, 70323, 69353, 69740, 65490, 62220, 56411, 53386, 51514, 52387, 51026, 47331, 45270, 45080, 44362, 41845, 39875, 38696, 37232, 35471, 35065, 32398, 33128, 32962, 32573, 31813, 30381, 30247, 30613, 29285]"
spotify:track:1SC5rEoYDGUK4NfG82494W,"[111287, 95803, 88237, 82262, 77808, 77703, 67830, 62359, 58908, 58161, 60572, 63530, 55945, 56250, 49243, 57952, 55048, 51863, 47973, 47088, 45945, 44939, 44123, 42575, 41888, 42692, 41373, 39442, 37740, 38941, 36482, 36191, 36802, 35202, 34706, 33180, 32041, 32206, 32913, 31886, 29908, 28670, 28052, 27600, 26941, 26360]"
spotify:track:0e8nrvls4Qqv5Rfa2UhqmO,"[105511, 93169, 83826, 78067, 75648, 74671, 65832, 60711, 55884, 53683, 51895, 44502, 43382, 44003, 38600, 44820, 46903, 44821, 49114, 64144, 72767, 72442, 70312, 67243, 67689, 67275, 69587, 68563, 68024, 70721, 64820, 68874, 70633, 65724, 61029, 54264, 48016, 46530, 45298, 43499, 41084, 37214, 36260, 36344, 35003, 34364, 33324, 32764, 31290, 31819, 29524, 29598, 29288, 28072, 29170]"
spotify:track:1IFm1QxtgTNBoH862C2RkB,"[54494, 72099, 70979, 64713, 57139, 55939, 48342, 43986, 41013, 40428, 42383, 40220, 41640, 45223, 36960, 37825, 39735, 39497, 37122, 39845, 46941, 47112, 43371, 41906, 36589, 31267, 30690, 28307, 28345, 30540, 26234, 27394, 26562, 24852, 24649]"
spotify:track:2Xr1dTzJee307rmrkt8c0g,"[52698, 71588, 70915, 69480, 65501, 66196, 62193, 59813, 57858, 55804, 54990, 47897, 46722, 49027, 42194, 47804, 49940, 48437, 45617, 44209, 45160, 41452, 37299, 35575, 35035, 32817, 30611, 29815, 29612, 30229, 27365, 27647, 27958, 26548, 26626, 25240, 24354]"
spotify:track:6bpq1jGkVz66Q3LYeoXdjZ,[32671]
spotify:track:2gT72HL4Y84K2Mle3miAMJ,[31835]
spotify:track:4gvrJnKCKIPiacNsWVQwEU,"[31644, 39825, 39139, 37120, 36153, 38866, 34906, 33054, 30132, 28084, 25739]"
spotify:track:6y6rFBrmuUNykI58f7JvOI,"[31376, 32351, 34989, 34371, 28766, 26611, 24020, 23242, 26049, 28746, 27878, 25435, 25691, 28435, 31174, 32906, 31976, 34566, 32518, 31545, 30598, 29729, 29714, 28513, 31603, 32350, 31209, 36288, 33232, 32521, 29804, 27557, 28906, 27268, 25823, 26964, 28391, 25218, 25075, 26757, 26791, 27906, 26606, 33111, 36625, 34409, 30797]"
spotify:track:7zQirOExB0VR8yWUOqYeio,[30783]
spotify:track:1tX5B5vfdkoIqwImYGOcc5,"[30772, 22804, 20992, 31366, 32229, 26136, 25304, 23273, 37396, 42160, 48717, 52023, 43663, 44099, 40365, 43403, 44514, 45209, 53063, 53961, 45331, 52234, 52681, 53151, 46807, 46076, 48430, 48028, 42522, 41819, 43473, 40909, 40928, 41214, 41559, 37875, 37078, 39193, 38537, 40582, 36679, 37454, 34910]"
spotify:track:4WcrwlL3XtH69GPnYcM0Ki,"[30362, 25272, 24634, 23564, 20704]"
spotify:track:30QR0ndUdiiMQMA9g1PGCm,"[28282, 31015, 26841, 22951]"
spotify:track:5S4PZ7AuYlYiVIVik3wHUf,[27609]
spotify:track:1Ov37jtRQ2YNAe8HzfczkL,"[27178, 26611]"
spotify:track:4hdzNRErhJx0hPmF8xh2ht,"[25850, 24664, 22664, 21998]"
spotify:track:6btdl1Vl6Ta5lUwUSOFW2H,[24179]
spotify:track:3grVoZ10bm2jUGpo7BxpuF,[23588]
spotify:track:36HgMlfsmYlxahrLP7NSkQ,[23022]
spotify:track:4vsJWPwWPS27gRM4oLjBNO,[22183]
spotify:track:1EYeZGTMCjV7uVey5fNWXM,[22110]
spotify:track:3FeVmId7tL5YN8B7R3imoM,"[46490, 52527, 48052]"
spotify:track:04sN26COy28wTXYj3dMoiZ,"[38123, 46010, 43983, 36007, 33208, 30200, 29489, 26447, 24477, 23271]"
spotify:track:7hU3IHwjX150XLoTVmjD0q,"[29668, 65952, 94462, 101270, 101940, 88944, 79450, 69612, 64572, 59108, 48651, 46317, 46412, 39038, 41057, 42569, 39334, 38166, 36317, 32903, 30262, 28720, 27156, 27045, 24995]"
spotify:track:32BeYxKPrig1LefHsC0Xuo,"[23260, 23140, 22744, 22799, 21019, 20682, 20466]"
spotify:track:7j31rVgGX9Q2blT92VBEA0,"[21940, 22249, 21125, 22431, 22742, 20464]"
spotify:track:1f3yAtsJtY87CTmM8RLnxf,[21437]
spotify:track:2B4GHvToeLTOBB4QLzW3Ni,"[41643, 47223, 50092, 54530, 65969, 71673, 68620, 69169, 72431, 71223, 72170, 78207, 66714, 93545, 89310, 87725, 90366, 98534, 104196, 112222, 111656, 108567, 105756, 102291, 104876, 118265, 117410, 124304, 112480, 107312, 108667, 103314, 102081, 95303, 90102, 92835, 97200, 96814, 95049, 93055, 89550, 87952, 84203, 77708, 75419, 73239, 67787, 64368, 56655, 54764, 51748, 51745, 50016, 49385, 48777, 46829, 47950, 44342, 44491, 42736, 45256, 48280, 44620, 46227, 39005, 55925, 41406, 41680, 41303, 40492, 38043, 37849, 37336, 35565, 36475, 35703, 35553, 35435, 37956, 34147, 33740, 35279, 35530, 35010, 36854, 38824, 36286, 38215, 44090, 44824, 41388, 40153, 40052, 37000, 35656, 37297, 36027]"
spotify:track:5W8HXMOMLtXLz0RGKUtnlZ,"[35395, 27703, 35595, 34090, 24883, 20748]"
spotify:track:0Fs9cdPDhptWEDJmiCbkEW,"[24217, 23336, 21542, 22485]"
spotify:track:6Hfu9sc7jvv6coyy2LlzBF,"[24106, 21393]"
spotify:track:015IJ7gzpNGpSMHdSUVli5,"[74306, 38296, 26556]"
spotify:track:78SCmQ8A7KQSMdkem2SwBP,"[59371, 46532, 39538, 31781, 26520, 30438, 25881]"
spotify:track:5rW7qTn83sCKtqBoneJs63,"[35088, 33167, 33828, 28386, 27500, 26805, 23210, 23566]"
spotify:track:1SOClUWhOi8vHZYMz3GluK,"[28799, 30210, 27451, 24329, 22826, 21660, 30383, 49350, 49212, 50437, 44454, 51355, 58949, 62447, 61989, 61379, 62656, 59653, 57184, 55762, 55281, 50557, 50654, 55217, 53104, 53872, 48718, 47304, 44608, 40437, 38167, 35610, 35140, 33078, 29724, 28165, 26860, 25063, 24945, 24769]"
spotify:track:0WSEq9Ko4kFPt8yo3ICd6T,"[22906, 25079, 26384, 25015, 27361, 26584, 25588, 24050]"
