artist_names,track_name,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature,popularity_score1,popularity_score2
"Juice WRLD, YoungBoy Never Broke Again",Bandit (with YoungBoy Never Broke Again),spotify:track:6Gg1gjgKi2AK4e0qzsR7sd,0.474,0.631,5,-5.884,0,0.343,0.0687,0.0,0.132,0.425,180.051,audio_features,6Gg1gjgKi2AK4e0qzsR7sd,https://api.spotify.com/v1/tracks/6Gg1gjgKi2AK4e0qzsR7sd,https://api.spotify.com/v1/audio-analysis/6Gg1gjgKi2AK4e0qzsR7sd,189323,4,0.014592097636228,0.0252792588877289
XXXTENTACION,Moonlight,spotify:track:0JP9xo3adEtGSdUEISiszL,0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,audio_features,0JP9xo3adEtGSdUEISiszL,https://api.spotify.com/v1/tracks/0JP9xo3adEtGSdUEISiszL,https://api.spotify.com/v1/audio-analysis/0JP9xo3adEtGSdUEISiszL,135090,4,0.0105520384054517,0.0182802854870169
"Joel Corry, Jax Jones, Charli xcx, Saweetie",OUT OUT (feat. Charli XCX & Saweetie),spotify:track:6Dy1jexKYriXAVG6evyUTJ,0.787,0.833,8,-4.403,1,0.0478,0.018,0.00747,0.0374,0.796,123.97,audio_features,6Dy1jexKYriXAVG6evyUTJ,https://api.spotify.com/v1/tracks/6Dy1jexKYriXAVG6evyUTJ,https://api.spotify.com/v1/audio-analysis/6Dy1jexKYriXAVG6evyUTJ,162604,4,0.0182077339739021,0.0315429647169046
Kungs,Never Going Home,spotify:track:0xfMlIW8lS40qvpsUw1l0X,0.836,0.846,0,-4.673,1,0.0392,0.0907,0.047,0.057,0.942,122.042,audio_features,0xfMlIW8lS40qvpsUw1l0X,https://api.spotify.com/v1/tracks/0xfMlIW8lS40qvpsUw1l0X,https://api.spotify.com/v1/audio-analysis/0xfMlIW8lS40qvpsUw1l0X,169945,4,0.0191665240797015,0.0332039667131716
"Sam Smith, Kim Petras",Unholy (feat. Kim Petras),spotify:track:3nqQXoyQOWXiESFLlDF1hG,0.719,0.454,2,-7.384,1,0.0707,0.0138,4.83e-06,0.318,0.224,131.007,audio_features,3nqQXoyQOWXiESFLlDF1hG,https://api.spotify.com/v1/tracks/3nqQXoyQOWXiESFLlDF1hG,https://api.spotify.com/v1/audio-analysis/3nqQXoyQOWXiESFLlDF1hG,156943,4,0.0418552578874986,0.0725097875800838
"Galantis, David Guetta, Little Mix",Heartbreak Anthem (with David Guetta & Little Mix),spotify:track:5K6Ssv4Z3zRvxt0P6EKUAP,0.595,0.784,1,-4.878,1,0.102,0.216,0.0,0.0608,0.479,124.111,audio_features,5K6Ssv4Z3zRvxt0P6EKUAP,https://api.spotify.com/v1/tracks/5K6Ssv4Z3zRvxt0P6EKUAP,https://api.spotify.com/v1/audio-analysis/5K6Ssv4Z3zRvxt0P6EKUAP,183726,4,0.0160153333572702,0.0277448635696195
"Powfu, beabadoobee",death bed (coffee for your head),spotify:track:7eJMfftS33KTjuF7lTsMCx,0.726,0.431,8,-8.765,0,0.135,0.731,0.0,0.696,0.348,144.026,audio_features,7eJMfftS33KTjuF7lTsMCx,https://api.spotify.com/v1/tracks/7eJMfftS33KTjuF7lTsMCx,https://api.spotify.com/v1/audio-analysis/7eJMfftS33KTjuF7lTsMCx,173333,4,0.0189787401488013,0.032878651003085
Central Cee,Doja,spotify:track:3LtpKP5abr2qqjunvjlX5i,0.911,0.573,6,-7.43,1,0.288,0.38,0.0,0.403,0.972,140.04,audio_features,3LtpKP5abr2qqjunvjlX5i,https://api.spotify.com/v1/tracks/3LtpKP5abr2qqjunvjlX5i,https://api.spotify.com/v1/audio-analysis/3LtpKP5abr2qqjunvjlX5i,97393,4,0.0211784502697711,0.0365174907557067
"Pogány Induló, Grasa",Fienduló,spotify:track:2R26Jx9XGyA7SODZ1Fr0of,0.618,0.768,11,-6.059,0,0.307,0.215,0.0,0.0507,0.756,89.226,audio_features,2R26Jx9XGyA7SODZ1Fr0of,https://api.spotify.com/v1/tracks/2R26Jx9XGyA7SODZ1Fr0of,https://api.spotify.com/v1/audio-analysis/2R26Jx9XGyA7SODZ1Fr0of,172775,4,0.0194255670454275,0.033495036509743
"DESH, Young Fly, KKevin",Rollin',spotify:track:6eaaIxWaso3ooRdPDS5PuN,0.753,0.584,1,-6.877,0,0.112,0.377,0.000587,0.0892,0.892,89.022,audio_features,6eaaIxWaso3ooRdPDS5PuN,https://api.spotify.com/v1/tracks/6eaaIxWaso3ooRdPDS5PuN,https://api.spotify.com/v1/audio-analysis/6eaaIxWaso3ooRdPDS5PuN,199719,4,0.0514107834115939,0.0886463732738839
"Beton.Hofi, Hundred Sins",HARD RESET,spotify:track:5i2ApkDA9lwZOkHrXpACof,0.673,0.422,10,-8.118,1,0.0958,0.717,4.93e-06,0.0991,0.299,129.916,audio_features,5i2ApkDA9lwZOkHrXpACof,https://api.spotify.com/v1/tracks/5i2ApkDA9lwZOkHrXpACof,https://api.spotify.com/v1/audio-analysis/5i2ApkDA9lwZOkHrXpACof,177231,4,0.0128631116787983,0.0221795530757321
"Loud Luxury, Brando",Body,spotify:track:7K7MUBCnzgBAvMVW2RTWNs,0.752,0.764,1,-4.399,1,0.038,0.0476,9.44e-05,0.0543,0.582,121.958,audio_features,7K7MUBCnzgBAvMVW2RTWNs,https://api.spotify.com/v1/tracks/7K7MUBCnzgBAvMVW2RTWNs,https://api.spotify.com/v1/audio-analysis/7K7MUBCnzgBAvMVW2RTWNs,163216,4,0.0141008923473983,0.0243138284144573
"Halott Pénz, Dzsúdló",Mielőtt megismertelek,spotify:track:2Jkt3ShrZQPNTRx5ygp3JF,0.829,0.571,4,-7.39,0,0.0652,0.126,0.0,0.132,0.665,114.017,audio_features,2Jkt3ShrZQPNTRx5ygp3JF,https://api.spotify.com/v1/tracks/2Jkt3ShrZQPNTRx5ygp3JF,https://api.spotify.com/v1/audio-analysis/2Jkt3ShrZQPNTRx5ygp3JF,171579,4,0.0125400565250299,0.0216225168695391
Jason Derulo,Acapulco,spotify:track:3eJH2nAjvNXdmPfBkALiPZ,0.774,0.792,10,-4.021,1,0.0523,0.051,0.0,0.155,0.507,122.062,audio_features,3eJH2nAjvNXdmPfBkALiPZ,https://api.spotify.com/v1/tracks/3eJH2nAjvNXdmPfBkALiPZ,https://api.spotify.com/v1/audio-analysis/3eJH2nAjvNXdmPfBkALiPZ,139672,4,0.0150508406607641,0.025951801368562
Krúbi,PUSZI,spotify:track:7z2PHEhTL0HyDwTC36EoPh,0.843,0.633,1,-7.441,1,0.124,0.129,0.0,0.169,0.287,124.005,audio_features,7z2PHEhTL0HyDwTC36EoPh,https://api.spotify.com/v1/tracks/7z2PHEhTL0HyDwTC36EoPh,https://api.spotify.com/v1/audio-analysis/7z2PHEhTL0HyDwTC36EoPh,204787,4,0.0108553102835349,0.0187175495789286
"Robin Schulz, Erika Sirola",Speechless (feat. Erika Sirola),spotify:track:1rCcsYnmqbMYdkG7kS9GC5,0.574,0.728,1,-4.777,1,0.062,0.0161,1.42e-06,0.0851,0.266,125.047,audio_features,1rCcsYnmqbMYdkG7kS9GC5,https://api.spotify.com/v1/tracks/1rCcsYnmqbMYdkG7kS9GC5,https://api.spotify.com/v1/audio-analysis/1rCcsYnmqbMYdkG7kS9GC5,214942,4,0.0146134912407855,0.025197690317109
T. Danny,WOAH,spotify:track:1dgiE7iJxB1KibWdlURUfz,0.875,0.605,7,-6.455,1,0.0729,0.403,7.26e-05,0.0999,0.573,85.008,audio_features,1dgiE7iJxB1KibWdlURUfz,https://api.spotify.com/v1/tracks/1dgiE7iJxB1KibWdlURUfz,https://api.spotify.com/v1/audio-analysis/1dgiE7iJxB1KibWdlURUfz,184941,4,0.0205269096723933,0.0353940550255828
"Filo, Apu",seholse,spotify:track:3NSBh6qLvHPHMVoj4ET5Rc,0.836,0.635,9,-6.806,1,0.228,0.207,0.0,0.354,0.6,141.956,audio_features,3NSBh6qLvHPHMVoj4ET5Rc,https://api.spotify.com/v1/tracks/3NSBh6qLvHPHMVoj4ET5Rc,https://api.spotify.com/v1/audio-analysis/3NSBh6qLvHPHMVoj4ET5Rc,139014,4,0.0340460027627375,0.0587047010201501
Camila Cabello,Liar,spotify:track:7LzouaWGFCy4tkXDOOnEyM,0.74,0.498,11,-6.684,0,0.0456,0.0169,0.00282,0.319,0.652,98.016,audio_features,7LzouaWGFCy4tkXDOOnEyM,https://api.spotify.com/v1/tracks/7LzouaWGFCy4tkXDOOnEyM,https://api.spotify.com/v1/audio-analysis/7LzouaWGFCy4tkXDOOnEyM,207039,4,0.0171513488714791,0.0295736569901961
"Marshmello, Anne-Marie",FRIENDS,spotify:track:08bNPGLD8AhKpnnERrAc6G,0.626,0.88,9,-2.384,0,0.0504,0.205,0.0,0.128,0.534,95.079,audio_features,08bNPGLD8AhKpnnERrAc6G,https://api.spotify.com/v1/tracks/08bNPGLD8AhKpnnERrAc6G,https://api.spotify.com/v1/audio-analysis/08bNPGLD8AhKpnnERrAc6G,202621,4,0.012712505357193,0.0219198662295786
Dua Lipa,Dance The Night - From Barbie The Album,spotify:track:1vYXt7VSjH9JIM5oRRo7vA,0.671,0.845,11,-4.93,0,0.048,0.0207,0.0,0.329,0.775,110.056,audio_features,1vYXt7VSjH9JIM5oRRo7vA,https://api.spotify.com/v1/tracks/1vYXt7VSjH9JIM5oRRo7vA,https://api.spotify.com/v1/audio-analysis/1vYXt7VSjH9JIM5oRRo7vA,176579,4,0.0255760848079957,0.0438886470476079
"Nemazalány, Sofi",Üres szívek,spotify:track:78Jj0xPR2y4KMAtYuWpRly,0.847,0.328,0,-9.419,0,0.0451,0.444,0.0,0.0468,0.353,114.97,audio_features,78Jj0xPR2y4KMAtYuWpRly,https://api.spotify.com/v1/tracks/78Jj0xPR2y4KMAtYuWpRly,https://api.spotify.com/v1/audio-analysis/78Jj0xPR2y4KMAtYuWpRly,210793,4,0.0226328961554566,0.0388381254789028
"VIZE, Tom Gregory",Never Let Me Down,spotify:track:5TGcyccg8Hkgn9jB7gUpMN,0.758,0.848,10,-3.84,1,0.0456,0.207,0.0,0.114,0.706,127.948,audio_features,5TGcyccg8Hkgn9jB7gUpMN,https://api.spotify.com/v1/tracks/5TGcyccg8Hkgn9jB7gUpMN,https://api.spotify.com/v1/audio-analysis/5TGcyccg8Hkgn9jB7gUpMN,153149,4,0.0125537340375049,0.0214363818411089
"R3HAB, INNA, Sash!",Rock My Body,spotify:track:6pb5DtlAeG95dNQLHiArRU,0.662,0.821,2,-4.103,0,0.13,0.202,0.0,0.522,0.47,124.077,audio_features,6pb5DtlAeG95dNQLHiArRU,https://api.spotify.com/v1/tracks/6pb5DtlAeG95dNQLHiArRU,https://api.spotify.com/v1/audio-analysis/6pb5DtlAeG95dNQLHiArRU,137419,4,0.0162083528074055,0.0276768998575989
"ACRAZE, Cherish",Do It To It,spotify:track:20on25jryn53hWghthWWW3,0.854,0.806,11,-8.262,0,0.0886,0.0209,0.0542,0.0703,0.637,124.927,audio_features,20on25jryn53hWghthWWW3,https://api.spotify.com/v1/tracks/20on25jryn53hWghthWWW3,https://api.spotify.com/v1/audio-analysis/20on25jryn53hWghthWWW3,157890,4,0.0247480530564265,0.0422590373156433
"DESH, Young Fly, Azahriah, Lord Panamo",Rampapapam,spotify:track:1E2flGJxXQNeBLRqQXiAsK,0.835,0.856,4,-5.102,0,0.0891,0.084,0.0114,0.0544,0.614,93.008,audio_features,1E2flGJxXQNeBLRqQXiAsK,https://api.spotify.com/v1/tracks/1E2flGJxXQNeBLRqQXiAsK,https://api.spotify.com/v1/audio-analysis/1E2flGJxXQNeBLRqQXiAsK,189355,4,0.0954717872184117,0.1630247765129281
"Tiësto, KAROL G",Don't Be Shy,spotify:track:0bI7K9Becu2dtXK1Q3cZNB,0.77,0.787,11,-3.748,0,0.0583,0.198,0.0,0.262,0.513,119.986,audio_features,0bI7K9Becu2dtXK1Q3cZNB,https://api.spotify.com/v1/tracks/0bI7K9Becu2dtXK1Q3cZNB,https://api.spotify.com/v1/audio-analysis/0bI7K9Becu2dtXK1Q3cZNB,140500,4,0.0199128235243344,0.0340025435720549
"DESH, Young Fly",Pakisztáni/popo,spotify:track:1tCIXEBHBFHO1x3M07z3xy,0.615,0.825,2,-5.159,1,0.154,0.134,0.0114,0.0657,0.614,103.817,audio_features,1tCIXEBHBFHO1x3M07z3xy,https://api.spotify.com/v1/tracks/1tCIXEBHBFHO1x3M07z3xy,https://api.spotify.com/v1/audio-analysis/1tCIXEBHBFHO1x3M07z3xy,161025,4,0.0660012524301351,0.1127017702348102
Carson Coma,Én még sohasem,spotify:track:0NxaeghanNqjJKfye9l3io,0.427,0.638,11,-11.338,0,0.279,0.0661,0.0,0.0667,0.594,178.14,audio_features,0NxaeghanNqjJKfye9l3io,https://api.spotify.com/v1/tracks/0NxaeghanNqjJKfye9l3io,https://api.spotify.com/v1/audio-analysis/0NxaeghanNqjJKfye9l3io,237000,4,0.0107313710609782,0.0183245691723669
"DESH, Young Fly, Azahriah",Walkin a street,spotify:track:5SDMdbd64hSpeg1OTCUy7L,0.715,0.791,10,-5.696,0,0.17,0.163,0.0,0.0747,0.963,79.959,audio_features,5SDMdbd64hSpeg1OTCUy7L,https://api.spotify.com/v1/tracks/5SDMdbd64hSpeg1OTCUy7L,https://api.spotify.com/v1/audio-analysis/5SDMdbd64hSpeg1OTCUy7L,190687,4,0.034576543657994,0.0590418747429388
"Bruno X Spacc, M Ricch",Paranoiás,spotify:track:30ezZEzXPCyUUv8Rr8lnB4,0.562,0.48,1,-9.979,1,0.081,0.484,0.0,0.154,0.289,119.071,audio_features,30ezZEzXPCyUUv8Rr8lnB4,https://api.spotify.com/v1/tracks/30ezZEzXPCyUUv8Rr8lnB4,https://api.spotify.com/v1/audio-analysis/30ezZEzXPCyUUv8Rr8lnB4,203212,4,0.0150613261820965,0.025718271401031
"Riton, Oliver Heldens, Vula",Turn Me On (feat. Vula),spotify:track:0qaWEvPkts34WF68r8Dzx9,0.737,0.828,11,-4.711,1,0.0396,0.0149,0.000588,0.0862,0.517,124.051,audio_features,0qaWEvPkts34WF68r8Dzx9,https://api.spotify.com/v1/tracks/0qaWEvPkts34WF68r8Dzx9,https://api.spotify.com/v1/audio-analysis/0qaWEvPkts34WF68r8Dzx9,208474,4,0.0144089144789841,0.0246042326342591
"Ellie Goulding, Juice WRLD",Hate Me (with Juice WRLD),spotify:track:6kls8cSlUyHW2BUOkDJIZE,0.657,0.768,8,-4.628,1,0.0507,0.108,0.0,0.144,0.759,75.025,audio_features,6kls8cSlUyHW2BUOkDJIZE,https://api.spotify.com/v1/tracks/6kls8cSlUyHW2BUOkDJIZE,https://api.spotify.com/v1/audio-analysis/6kls8cSlUyHW2BUOkDJIZE,186223,4,0.0140975028780861,0.0240724754720746
Bruno X Spacc,Ördög Nórika,spotify:track:0NECD9bmlKlhxuZHQ5sq7J,0.924,0.557,10,-5.128,0,0.243,0.182,2.01e-06,0.121,0.258,96.036,audio_features,0NECD9bmlKlhxuZHQ5sq7J,https://api.spotify.com/v1/tracks/0NECD9bmlKlhxuZHQ5sq7J,https://api.spotify.com/v1/audio-analysis/0NECD9bmlKlhxuZHQ5sq7J,123125,4,0.0388748184331035,0.0660471504418519
"The Chainsmokers, Bebe Rexha",Call You Mine,spotify:track:05CwHjIk71RXVU40boRMnR,0.591,0.702,7,-5.59,1,0.0289,0.225,0.0,0.414,0.501,104.003,audio_features,05CwHjIk71RXVU40boRMnR,https://api.spotify.com/v1/tracks/05CwHjIk71RXVU40boRMnR,https://api.spotify.com/v1/audio-analysis/05CwHjIk71RXVU40boRMnR,217653,4,0.014656327741318,0.0249006612062173
"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,spotify:track:39Yp9wwQiSRIDOvrVg7mbk,0.716,0.537,0,-7.648,0,0.0514,0.233,0.0,0.157,0.28,129.979,audio_features,39Yp9wwQiSRIDOvrVg7mbk,https://api.spotify.com/v1/tracks/39Yp9wwQiSRIDOvrVg7mbk,https://api.spotify.com/v1/audio-analysis/39Yp9wwQiSRIDOvrVg7mbk,165978,4,0.0222625292223661,0.0378233693694541
"David Guetta, Bebe Rexha, J Balvin",Say My Name,spotify:track:0YammaEkYSeo9vQYZ1OwS6,0.703,0.66,10,-5.119,0,0.123,0.137,0.0,0.192,0.79,95.031,audio_features,0YammaEkYSeo9vQYZ1OwS6,https://api.spotify.com/v1/tracks/0YammaEkYSeo9vQYZ1OwS6,https://api.spotify.com/v1/audio-analysis/0YammaEkYSeo9vQYZ1OwS6,198947,4,0.0190132773422293,0.0323029878885693
"Nathan Evans, 220 KID",Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,spotify:track:3iw6V4LH7yPj1ESORX9RIN,0.722,0.893,0,-3.255,0,0.0475,0.0441,0.000937,0.0673,0.439,119.932,audio_features,3iw6V4LH7yPj1ESORX9RIN,https://api.spotify.com/v1/tracks/3iw6V4LH7yPj1ESORX9RIN,https://api.spotify.com/v1/audio-analysis/3iw6V4LH7yPj1ESORX9RIN,116750,4,0.0222276296294383,0.0377640760079063
Billie Eilish,you should see me in a crown,spotify:track:6vsV4D8BM6PioRr1UOx0n2,0.697,0.552,1,-10.271,0,0.196,0.479,0.127,0.147,0.278,75.235,audio_features,6vsV4D8BM6PioRr1UOx0n2,https://api.spotify.com/v1/tracks/6vsV4D8BM6PioRr1UOx0n2,https://api.spotify.com/v1/audio-analysis/6vsV4D8BM6PioRr1UOx0n2,180567,4,0.0117893575703746,0.0200297648824583
Krúbi,Szív,spotify:track:6Qg42mHmwZdqT4LpV3KnvP,0.662,0.63,1,-5.14,1,0.23,0.163,7.09e-06,0.04,0.436,105.018,audio_features,6Qg42mHmwZdqT4LpV3KnvP,https://api.spotify.com/v1/tracks/6Qg42mHmwZdqT4LpV3KnvP,https://api.spotify.com/v1/audio-analysis/6Qg42mHmwZdqT4LpV3KnvP,530691,4,0.0200308247508261,0.0340317704137652
Lil Nas X,Old Town Road,spotify:track:53CJANUxooaqGOtdsBTh7O,0.908,0.517,1,-6.063,1,0.129,0.0361,1.73e-06,0.0949,0.471,136.019,audio_features,53CJANUxooaqGOtdsBTh7O,https://api.spotify.com/v1/tracks/53CJANUxooaqGOtdsBTh7O,https://api.spotify.com/v1/audio-analysis/53CJANUxooaqGOtdsBTh7O,113013,4,0.0215693343767256,0.0364564044123659
Linkin Park,Numb,spotify:track:2nLtzopw4rPReszdYBJU6h,0.488,0.87,6,-4.185,0,0.0421,0.00353,0.0,0.484,0.211,110.072,audio_features,2nLtzopw4rPReszdYBJU6h,https://api.spotify.com/v1/tracks/2nLtzopw4rPReszdYBJU6h,https://api.spotify.com/v1/audio-analysis/2nLtzopw4rPReszdYBJU6h,187520,4,0.009080596228144,0.0153479881491307
"ByeAlex és a Slepp, Giaj",Anya,spotify:track:0OdcPdZSIuXV7caP6RfEUb,0.785,0.586,9,-6.746,0,0.136,0.246,0.0,0.174,0.573,92.006,audio_features,0OdcPdZSIuXV7caP6RfEUb,https://api.spotify.com/v1/tracks/0OdcPdZSIuXV7caP6RfEUb,https://api.spotify.com/v1/audio-analysis/0OdcPdZSIuXV7caP6RfEUb,216848,4,0.0125419610841099,0.0211983734602328
"Ellie Goulding, Diplo, Swae Lee",Close To Me (with Diplo) (feat. Swae Lee),spotify:track:5JEx7HbmvHQQswJCsoo9rA,0.575,0.758,1,-5.029,0,0.0618,0.0954,0.0,0.394,0.493,144.107,audio_features,5JEx7HbmvHQQswJCsoo9rA,https://api.spotify.com/v1/tracks/5JEx7HbmvHQQswJCsoo9rA,https://api.spotify.com/v1/audio-analysis/5JEx7HbmvHQQswJCsoo9rA,182623,4,0.0177754110551492,0.0300439300863088
The Neighbourhood,Softcore,spotify:track:2K7xn816oNHJZ0aVqdQsha,0.575,0.568,9,-5.509,0,0.03,0.0484,0.000417,0.286,0.37,93.986,audio_features,2K7xn816oNHJZ0aVqdQsha,https://api.spotify.com/v1/tracks/2K7xn816oNHJZ0aVqdQsha,https://api.spotify.com/v1/audio-analysis/2K7xn816oNHJZ0aVqdQsha,206280,4,0.0117636632507571,0.0198828975132051
GAYLE,abcdefu,spotify:track:4fouWK6XVHhzl78KzQ1UjL,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,audio_features,4fouWK6XVHhzl78KzQ1UjL,https://api.spotify.com/v1/tracks/4fouWK6XVHhzl78KzQ1UjL,https://api.spotify.com/v1/audio-analysis/4fouWK6XVHhzl78KzQ1UjL,168602,4,0.0312205513107316,0.0527688534417277
BTS,Dynamite,spotify:track:0v1x6rN6JHRapa03JElljE,0.746,0.765,6,-4.41,0,0.0993,0.0112,0.0,0.0936,0.737,114.044,audio_features,0v1x6rN6JHRapa03JElljE,https://api.spotify.com/v1/tracks/0v1x6rN6JHRapa03JElljE,https://api.spotify.com/v1/audio-analysis/0v1x6rN6JHRapa03JElljE,199054,4,0.0198570593779563,0.0335623239215151
BENNETT,Vois sur ton chemin - Techno Mix,spotify:track:31nfdEooLEq7dn3UMcIeB5,0.634,0.824,2,-3.394,0,0.047,0.0908,0.0711,0.119,0.371,137.959,audio_features,31nfdEooLEq7dn3UMcIeB5,https://api.spotify.com/v1/tracks/31nfdEooLEq7dn3UMcIeB5,https://api.spotify.com/v1/audio-analysis/31nfdEooLEq7dn3UMcIeB5,178156,4,0.0346156547168896,0.0585072439101074
Daimond Rocks,R.O.Z.E.S,spotify:track:47aA8gmhoo2kki6PoHd0iu,0.858,0.859,4,-7.429,1,0.0472,0.00104,0.555,0.0593,0.661,125.007,audio_features,47aA8gmhoo2kki6PoHd0iu,https://api.spotify.com/v1/tracks/47aA8gmhoo2kki6PoHd0iu,https://api.spotify.com/v1/audio-analysis/47aA8gmhoo2kki6PoHd0iu,297627,4,0.0106083593162331,0.0179302073318312
"Alan Walker, Ava Max","Alone, Pt. II",spotify:track:0bMbDctzMmTyK2j74j3nF3,0.67,0.668,3,-4.306,0,0.0422,0.536,0.0,0.133,0.608,88.033,audio_features,0bMbDctzMmTyK2j74j3nF3,https://api.spotify.com/v1/tracks/0bMbDctzMmTyK2j74j3nF3,https://api.spotify.com/v1/audio-analysis/0bMbDctzMmTyK2j74j3nF3,179053,4,0.0125747463698189,0.0212537870216207
Zaporozsec,Azon Az Éjszakán,spotify:track:6jjUrg05pmtYkWbhtfSbSI,0.57,0.904,4,-3.582,0,0.0572,0.194,0.0,0.131,0.426,129.931,audio_features,6jjUrg05pmtYkWbhtfSbSI,https://api.spotify.com/v1/tracks/6jjUrg05pmtYkWbhtfSbSI,https://api.spotify.com/v1/audio-analysis/6jjUrg05pmtYkWbhtfSbSI,231507,4,0.0100462762292236,0.0168902138786368
WALK THE MOON,Shut Up and Dance,spotify:track:4kbj5MwxO1bq9wjT5g9HaA,0.578,0.866,1,-3.804,1,0.0619,0.00701,0.0,0.257,0.619,128.038,audio_features,4kbj5MwxO1bq9wjT5g9HaA,https://api.spotify.com/v1/tracks/4kbj5MwxO1bq9wjT5g9HaA,https://api.spotify.com/v1/audio-analysis/4kbj5MwxO1bq9wjT5g9HaA,199080,4,0.0095843860945178,0.0161136651370326
Jack Harlow,WHATS POPPIN,spotify:track:3Q6F8RByyhRTJpRtZLY3cg,0.923,0.604,11,-6.671,0,0.245,0.017,0.0,0.272,0.826,145.062,audio_features,3Q6F8RByyhRTJpRtZLY3cg,https://api.spotify.com/v1/tracks/3Q6F8RByyhRTJpRtZLY3cg,https://api.spotify.com/v1/audio-analysis/3Q6F8RByyhRTJpRtZLY3cg,139741,4,0.0159498163935177,0.0268154890493511
"Jax Jones, Martin Solveig, Madison Beer, Europa",All Day And Night,spotify:track:11o2y87vqODipLK98a1v34,0.585,0.782,1,-4.101,0,0.0897,0.269,0.0,0.156,0.521,121.908,audio_features,11o2y87vqODipLK98a1v34,https://api.spotify.com/v1/tracks/11o2y87vqODipLK98a1v34,https://api.spotify.com/v1/audio-analysis/11o2y87vqODipLK98a1v34,169303,4,0.0115532562211933,0.0194238107850362
Queen,Don't Stop Me Now - Remastered 2011,spotify:track:5T8EDUDqKcs6OSOwEsfqG7,0.559,0.868,5,-5.276,1,0.17,0.0475,0.000176,0.776,0.609,156.295,audio_features,5T8EDUDqKcs6OSOwEsfqG7,https://api.spotify.com/v1/tracks/5T8EDUDqKcs6OSOwEsfqG7,https://api.spotify.com/v1/audio-analysis/5T8EDUDqKcs6OSOwEsfqG7,209413,4,0.012822149447396,0.0215571264027548
Alesso,REMEDY,spotify:track:6jreFSOTUAViWjKyzOC4Kg,0.601,0.777,0,-4.612,1,0.0471,0.269,0.0,0.0883,0.485,119.963,audio_features,6jreFSOTUAViWjKyzOC4Kg,https://api.spotify.com/v1/tracks/6jreFSOTUAViWjKyzOC4Kg,https://api.spotify.com/v1/audio-analysis/6jreFSOTUAViWjKyzOC4Kg,190295,4,0.0147050421147478,0.0247227232006588
Miley Cyrus,Midnight Sky,spotify:track:27ycaQnQAxaPiyeg3nr2aB,0.705,0.814,4,-5.466,0,0.0346,0.00115,0.00312,0.203,0.259,110.0,audio_features,27ycaQnQAxaPiyeg3nr2aB,https://api.spotify.com/v1/tracks/27ycaQnQAxaPiyeg3nr2aB,https://api.spotify.com/v1/audio-analysis/27ycaQnQAxaPiyeg3nr2aB,223279,4,0.0204356183902098,0.0343572043488917
Doja Cat,Need to Know,spotify:track:10hcDov7xmcRviA8jLwEaI,0.664,0.609,1,-6.509,1,0.0707,0.304,0.0,0.0926,0.194,130.041,audio_features,10hcDov7xmcRviA8jLwEaI,https://api.spotify.com/v1/tracks/10hcDov7xmcRviA8jLwEaI,https://api.spotify.com/v1/audio-analysis/10hcDov7xmcRviA8jLwEaI,210560,4,0.0172012734302549,0.0289194902263176
"Marshmello, Jonas Brothers",Leave Before You Love Me (with Jonas Brothers),spotify:track:4qu63nuBpdn0qHUHuObEj1,0.721,0.738,7,-4.77,1,0.0403,0.00226,4.41e-06,0.118,0.637,119.976,audio_features,4qu63nuBpdn0qHUHuObEj1,https://api.spotify.com/v1/tracks/4qu63nuBpdn0qHUHuObEj1,https://api.spotify.com/v1/audio-analysis/4qu63nuBpdn0qHUHuObEj1,154983,4,0.0117569212932478,0.0197662209027874
Dzsúdló,FÜGGŐ,spotify:track:2WO6S8AQfpwB7QVqvaOnDP,0.633,0.753,7,-3.894,1,0.151,0.102,0.0,0.109,0.456,139.759,audio_features,2WO6S8AQfpwB7QVqvaOnDP,https://api.spotify.com/v1/tracks/2WO6S8AQfpwB7QVqvaOnDP,https://api.spotify.com/v1/audio-analysis/2WO6S8AQfpwB7QVqvaOnDP,200000,4,0.0222442579708579,0.037397963795427
Kanye West,Heartless,spotify:track:4EWCNWgDS8707fNSZ1oaA5,0.79,0.647,10,-5.983,0,0.136,0.0515,0.0,0.248,0.654,87.999,audio_features,4EWCNWgDS8707fNSZ1oaA5,https://api.spotify.com/v1/tracks/4EWCNWgDS8707fNSZ1oaA5,https://api.spotify.com/v1/audio-analysis/4EWCNWgDS8707fNSZ1oaA5,211000,4,0.0105076263636386,0.0176658547494842
"Regard, RAYE",Secrets,spotify:track:66W1rVTnEv86dIkFhoiElg,0.848,0.768,6,-5.386,0,0.0373,0.0412,0.000785,0.195,0.777,118.961,audio_features,66W1rVTnEv86dIkFhoiElg,https://api.spotify.com/v1/tracks/66W1rVTnEv86dIkFhoiElg,https://api.spotify.com/v1/audio-analysis/66W1rVTnEv86dIkFhoiElg,176767,4,0.0139112503556234,0.0233881677613299
