artist_names,track_name,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature,popularity_score1,popularity_score2,streams,release_week,weeks_after_release,occurence_percentage,log_occurence,normalized_streams,popularity_score_log,popularity_log_normalized
Regard,Ride It,spotify:track:2tnVG71enUj33Ic2nFN6kZ,0.88,0.751,7,-4.258,0,0.0874,0.177,6.43e-05,0.106,0.884,117.948,audio_features,2tnVG71enUj33Ic2nFN6kZ,https://api.spotify.com/v1/tracks/2tnVG71enUj33Ic2nFN6kZ,https://api.spotify.com/v1/audio-analysis/2tnVG71enUj33Ic2nFN6kZ,157606,4,0.0278182542478587,0.057738093075388,119,2019-08-01,259,45.94594594594595,3.827465617400083,0.0072680611737944,-2.544394720242208,66.96577337838936
"Rácz Gergő, Orsovai Reni",Mostantól,spotify:track:25dMOeb3nDs8BPjxrQyOjR,0.747,0.678,2,-6.887,0,0.0453,0.153,0.0,0.0966,0.469,100.026,audio_features,25dMOeb3nDs8BPjxrQyOjR,https://api.spotify.com/v1/tracks/25dMOeb3nDs8BPjxrQyOjR,https://api.spotify.com/v1/audio-analysis/25dMOeb3nDs8BPjxrQyOjR,211200,4,0.0266412302926161,0.0551974856957702,118,2019-12-19,239,49.37238493723849,3.899391258522245,0.0068321511041988,-2.5893944646172318,65.63867754487073
Travis Scott,goosebumps,spotify:track:6gBFPUFcJLzWGx4lenP6h2,0.841,0.728,7,-3.37,1,0.0484,0.0847,0.0,0.149,0.43,130.049,audio_features,6gBFPUFcJLzWGx4lenP6h2,https://api.spotify.com/v1/tracks/6gBFPUFcJLzWGx4lenP6h2,https://api.spotify.com/v1/audio-analysis/6gBFPUFcJLzWGx4lenP6h2,243837,4,0.0179045558385225,0.0369632033443973,116,2019-01-03,289,40.13840830449827,3.692333688982024,0.0048491163981061,-2.990388954281898,53.81287444556973
Panic! At The Disco,High Hopes,spotify:track:1rqqCSm0Qe4I9rUvWncaom,0.579,0.904,5,-2.729,1,0.0618,0.193,0.0,0.064,0.681,82.014,audio_features,1rqqCSm0Qe4I9rUvWncaom,https://api.spotify.com/v1/tracks/1rqqCSm0Qe4I9rUvWncaom,https://api.spotify.com/v1/audio-analysis/1rqqCSm0Qe4I9rUvWncaom,190947,4,0.0271326859734825,0.0559122673885482,115,2019-01-03,289,39.7923875432526,3.683675626238909,0.0073656555914467,-2.5765280593992697,66.01812309493471
Tiësto,The Business,spotify:track:6f3Slt0GbA2bPZlz0aIFXN,0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,audio_features,6f3Slt0GbA2bPZlz0aIFXN,https://api.spotify.com/v1/tracks/6f3Slt0GbA2bPZlz0aIFXN,https://api.spotify.com/v1/audio-analysis/6f3Slt0GbA2bPZlz0aIFXN,164000,4,0.0369746854762073,0.0761936545085744,115,2020-09-17,200,57.49999999999999,4.051784947803305,0.009125530094151,-2.2670336828138007,75.14547933591791
Azahriah,aight,spotify:track:6aBPkT8tZnZZ6ILg67OuAh,0.649,0.693,5,-7.238,1,0.0413,0.272,0.0,0.139,0.365,80.023,audio_features,6aBPkT8tZnZZ6ILg67OuAh,https://api.spotify.com/v1/tracks/6aBPkT8tZnZZ6ILg67OuAh,https://api.spotify.com/v1/audio-analysis/6aBPkT8tZnZZ6ILg67OuAh,126000,4,0.0198369852734368,0.0408027912448224,114,2021-04-15,170,67.05882352941175,4.2055701973323245,0.0047168360870589,-2.8915613759398666,56.72741694522091
"Azahriah, DESH",El Barto,spotify:track:5HiMjc8jz0OeTnUQgp15FP,0.787,0.684,5,-7.162,0,0.0544,0.343,9.2e-06,0.219,0.785,139.984,audio_features,5HiMjc8jz0OeTnUQgp15FP,https://api.spotify.com/v1/tracks/5HiMjc8jz0OeTnUQgp15FP,https://api.spotify.com/v1/audio-analysis/5HiMjc8jz0OeTnUQgp15FP,178714,4,0.0262495747082098,0.0539928775628359,114,2021-07-15,157,72.61146496815286,4.285122829034279,0.0061257461583955,-2.6114597269926434,64.98794678693875
"R3HAB, A Touch Of Class",All Around The World (La La La),spotify:track:02itaCXOdC54J0ISjqqFAp,0.733,0.859,9,-5.03,0,0.033,0.479,0.0645,0.105,0.52,124.948,audio_features,02itaCXOdC54J0ISjqqFAp,https://api.spotify.com/v1/tracks/02itaCXOdC54J0ISjqqFAp,https://api.spotify.com/v1/audio-analysis/02itaCXOdC54J0ISjqqFAp,147840,4,0.0180037376806319,0.0369630857342356,113,2019-04-11,275,41.090909090909086,3.715786907033861,0.0048452018727315,-2.9903921361043104,53.81278060985299
Harry Styles,As It Was,spotify:track:4LRPiXqCikLlN15c3yImP7,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,audio_features,4LRPiXqCikLlN15c3yImP7,https://api.spotify.com/v1/tracks/4LRPiXqCikLlN15c3yImP7,https://api.spotify.com/v1/audio-analysis/4LRPiXqCikLlN15c3yImP7,167303,4,0.0354764073915348,0.0728358472677961,113,2022-03-31,120,94.16666666666669,4.545066261918386,0.0078054763884918,-2.312103626338716,73.81631324620936
Travis Scott,SICKO MODE,spotify:track:2xLMifQCjDGFmkHkpNLD9h,0.834,0.73,8,-3.714,1,0.222,0.00513,0.0,0.124,0.446,155.008,audio_features,2xLMifQCjDGFmkHkpNLD9h,https://api.spotify.com/v1/tracks/2xLMifQCjDGFmkHkpNLD9h,https://api.spotify.com/v1/audio-analysis/2xLMifQCjDGFmkHkpNLD9h,312820,4,0.0167359920565341,0.0343603045215799,113,2019-01-03,289,39.10034602076124,3.666131316588,0.0045650279848977,-3.0634099081194948,51.65939991047401
"Azahriah, DESH",Tisztán iszom,spotify:track:1K17dNOOtcoC1gLcAbccPp,0.446,0.655,0,-6.945,0,0.0439,0.644,0.0,0.199,0.894,162.924,audio_features,1K17dNOOtcoC1gLcAbccPp,https://api.spotify.com/v1/tracks/1K17dNOOtcoC1gLcAbccPp,https://api.spotify.com/v1/audio-analysis/1K17dNOOtcoC1gLcAbccPp,180750,4,0.034285100348441,0.0702576455430811,112,2022-05-26,112,100.0,4.605170185988092,0.0074449149464136,-2.3481427322278217,72.75347726939624
"Azahriah, DESH",Pullup,spotify:track:6Rc6C6S4lgT5j1OekgI155,0.726,0.632,11,-8.655,1,0.112,0.106,0.0,0.0923,0.289,86.905,audio_features,6Rc6C6S4lgT5j1OekgI155,https://api.spotify.com/v1/tracks/6Rc6C6S4lgT5j1OekgI155,https://api.spotify.com/v1/audio-analysis/6Rc6C6S4lgT5j1OekgI155,137000,4,0.0578121700548486,0.1184697408060693,112,2022-05-26,112,100.0,4.605170185988092,0.0125537532208366,-1.8256542917533904,88.16228107584894
"Azahriah, DESH",Miafasz,spotify:track:7cU3vDXfkH4bAemYBxuoJT,0.696,0.707,8,-6.704,0,0.217,0.368,0.0,0.111,0.506,87.478,audio_features,7cU3vDXfkH4bAemYBxuoJT,https://api.spotify.com/v1/tracks/7cU3vDXfkH4bAemYBxuoJT,https://api.spotify.com/v1/audio-analysis/7cU3vDXfkH4bAemYBxuoJT,193543,4,0.0464418704290456,0.0951695178897137,112,2022-05-26,112,100.0,4.605170185988092,0.0100847240283001,-2.044652167581843,81.70377397546906
Alec Benjamin,Let Me Down Slowly,spotify:track:2qxmye6gAegTMjLKEBoR3d,0.652,0.557,1,-5.714,0,0.0318,0.74,0.0,0.124,0.483,150.073,audio_features,2qxmye6gAegTMjLKEBoR3d,https://api.spotify.com/v1/tracks/2qxmye6gAegTMjLKEBoR3d,https://api.spotify.com/v1/audio-analysis/2qxmye6gAegTMjLKEBoR3d,169354,4,0.017840248317516,0.0364890698310755,111,2019-01-03,289,38.4083044982699,3.6482736991879934,0.004890052059824,-3.003299108813746,53.43213867635042
"Manuel, T. Danny",Talán,spotify:track:5uWUKvPNekWal505BdKgfD,0.64,0.761,10,-5.137,1,0.0253,0.26,0.0,0.132,0.148,96.997,audio_features,5uWUKvPNekWal505BdKgfD,https://api.spotify.com/v1/tracks/5uWUKvPNekWal505BdKgfD,https://api.spotify.com/v1/audio-analysis/5uWUKvPNekWal505BdKgfD,190567,4,0.0259944843856819,0.0531671162357462,111,2020-11-12,192,57.8125,4.057205015272644,0.0064069930624235,-2.626871778507429,64.53342710832034
OneRepublic,I Ain't Worried,spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,audio_features,4h9wh7iOZ0GGn8QVp4RAOB,https://api.spotify.com/v1/tracks/4h9wh7iOZ0GGn8QVp4RAOB,https://api.spotify.com/v1/audio-analysis/4h9wh7iOZ0GGn8QVp4RAOB,148486,4,0.0282056489042824,0.0575788053533432,110,2022-05-19,113,97.34513274336284,4.578262733068167,0.0061607755056425,-2.547157330501804,66.8843007252429
"VALMAR, Bruno X Spacc, Manuel",Visz a vérem,spotify:track:5ljaIN5amyFn4fluFmjXy6,0.818,0.669,8,-5.189,1,0.0697,0.292,0.0,0.133,0.343,104.968,audio_features,5ljaIN5amyFn4fluFmjXy6,https://api.spotify.com/v1/tracks/5ljaIN5amyFn4fluFmjXy6,https://api.spotify.com/v1/audio-analysis/5ljaIN5amyFn4fluFmjXy6,187440,4,0.0198502594700441,0.0404434446352647,109,2020-07-16,209,52.15311004784689,3.954183816252424,0.0050200649217307,-2.900407298434904,56.46654019914526
"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,spotify:track:6zSpb8dQRaw0M1dK8PBwQz,0.796,0.798,1,-6.312,1,0.0317,0.034,4.19e-05,0.0952,0.942,116.032,audio_features,6zSpb8dQRaw0M1dK8PBwQz,https://api.spotify.com/v1/tracks/6zSpb8dQRaw0M1dK8PBwQz,https://api.spotify.com/v1/audio-analysis/6zSpb8dQRaw0M1dK8PBwQz,202735,4,0.0270818279486693,0.0551772338752879,109,2021-08-19,152,71.71052631578947,4.272637547370959,0.0063384332624548,-2.5897614294582434,65.62785531647103
"Azahriah, DESH",Habibi,spotify:track:38U5WKJpBQncqAss18dLrO,0.729,0.57,9,-6.072,1,0.181,0.283,1.02e-06,0.0765,0.594,157.001,audio_features,38U5WKJpBQncqAss18dLrO,https://api.spotify.com/v1/tracks/38U5WKJpBQncqAss18dLrO,https://api.spotify.com/v1/audio-analysis/38U5WKJpBQncqAss18dLrO,161083,4,0.0341151722302182,0.0695071558836547,109,2022-05-26,112,97.32142857142856,4.57801919692214,0.0074519504534088,-2.358882158247994,72.43675885857648
"VALMAR, Nemazalány, Sofi",Álmatlan esték,spotify:track:3JEYn4Ewai3sGkJl01v9Of,0.799,0.801,10,-2.776,1,0.0571,0.248,0.0,0.11,0.793,97.955,audio_features,3JEYn4Ewai3sGkJl01v9Of,https://api.spotify.com/v1/tracks/3JEYn4Ewai3sGkJl01v9Of,https://api.spotify.com/v1/audio-analysis/3JEYn4Ewai3sGkJl01v9Of,183686,4,0.022749292469851,0.0462589517287154,108,2021-11-04,141,76.59574468085107,4.338541522734143,0.0052435345727691,-2.7660568717522045,60.42869362819941
"Dua Lipa, DaBaby",Levitating (feat. DaBaby),spotify:track:5nujrmhLynf4yMoMtj8AQF,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,audio_features,5nujrmhLynf4yMoMtj8AQF,https://api.spotify.com/v1/tracks/5nujrmhLynf4yMoMtj8AQF,https://api.spotify.com/v1/audio-analysis/5nujrmhLynf4yMoMtj8AQF,203064,4,0.0306014736326102,0.0622257634374572,108,2020-04-02,224,48.21428571428572,3.8756553612572713,0.0078958191015939,-2.4695427507119936,69.1732467379346
"Topic, A7S",Breaking Me,spotify:track:3H7ihDc1dqLriiWXwsc2po,0.789,0.72,8,-5.652,0,0.218,0.223,0.0,0.129,0.664,122.031,audio_features,3H7ihDc1dqLriiWXwsc2po,https://api.spotify.com/v1/tracks/3H7ihDc1dqLriiWXwsc2po,https://api.spotify.com/v1/audio-analysis/3H7ihDc1dqLriiWXwsc2po,166794,4,0.0374171216823097,0.0760848640907545,108,2019-12-19,239,45.18828451882845,3.8108378611808,0.0098186076252312,-2.268462517784474,75.10334129796455
"Shawn Mendes, Camila Cabello",Señorita,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,0.759,0.548,9,-6.049,0,0.0289,0.0379,0.0,0.0828,0.75,116.963,audio_features,6v3KW9xbzN5yKLt9YKDYA2,https://api.spotify.com/v1/tracks/6v3KW9xbzN5yKLt9YKDYA2,https://api.spotify.com/v1/audio-analysis/6v3KW9xbzN5yKLt9YKDYA2,190800,4,0.0416459242087634,0.0846838116053085,108,2019-06-20,265,40.75471698113208,3.707571587126089,0.0112326689397911,-2.161387410747712,78.26111320079603
Arctic Monkeys,Do I Wanna Know?,spotify:track:3rq5w4bQGigXOfdN30ATJt,0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,audio_features,3rq5w4bQGigXOfdN30ATJt,https://api.spotify.com/v1/tracks/3rq5w4bQGigXOfdN30ATJt,https://api.spotify.com/v1/audio-analysis/3rq5w4bQGigXOfdN30ATJt,272394,4,0.0117071407225396,0.0237582814653999,107,2019-01-03,289,37.0242214532872,3.611572332337565,0.0032415634092983,-3.432380704891951,40.77801349623135
"Majka, Horváth Tamás",Meztelen,spotify:track:2dsbdPTyFRLJzJsgv8RISq,0.754,0.741,1,-5.286,0,0.171,0.0908,0.0,0.0658,0.444,94.982,audio_features,2dsbdPTyFRLJzJsgv8RISq,https://api.spotify.com/v1/tracks/2dsbdPTyFRLJzJsgv8RISq,https://api.spotify.com/v1/audio-analysis/2dsbdPTyFRLJzJsgv8RISq,248000,4,0.0184811037957758,0.037505252236864,107,2019-01-03,289,37.0242214532872,3.611572332337565,0.0051171905461503,-2.9758308850545885,54.242209173665685
"Don Omar, Lucenzo",Danza Kuduro,spotify:track:2a1o6ZejUi8U3wzzOtCOYw,0.4,0.915,0,-4.89,1,0.279,0.083,0.0,0.0503,0.871,89.006,audio_features,2a1o6ZejUi8U3wzzOtCOYw,https://api.spotify.com/v1/tracks/2a1o6ZejUi8U3wzzOtCOYw,https://api.spotify.com/v1/audio-analysis/2a1o6ZejUi8U3wzzOtCOYw,198773,3,0.0147259038064056,0.0298845102964725,107,2019-01-03,289,37.0242214532872,3.611572332337565,0.0040774218128076,-3.202971571996196,47.54356091578639
Pogány Induló,Gettó csirke,spotify:track:1PLekMr5mC9sf0n37TWv5G,0.593,0.476,6,-13.459,1,0.862,0.456,0.0,0.359,0.582,176.112,audio_features,1PLekMr5mC9sf0n37TWv5G,https://api.spotify.com/v1/tracks/1PLekMr5mC9sf0n37TWv5G,https://api.spotify.com/v1/audio-analysis/1PLekMr5mC9sf0n37TWv5G,136286,4,0.0263522684037544,0.0533714037611554,106,2022-07-07,106,100.0,4.605170185988092,0.0057223223766919,-2.6230367754345383,64.64652589744122
Bagossy Brothers Company,Valahol Itt,spotify:track:4yaocgESiM55W0q8I8545J,0.682,0.776,0,-4.142,1,0.0285,0.0106,0.0,0.126,0.29,110.024,audio_features,4yaocgESiM55W0q8I8545J,https://api.spotify.com/v1/tracks/4yaocgESiM55W0q8I8545J,https://api.spotify.com/v1/audio-analysis/4yaocgESiM55W0q8I8545J,228375,4,0.0164848437626782,0.0333868507605256,106,2019-02-14,283,37.455830388692576,3.623162382456921,0.0045498495575292,-3.0921497352113687,50.811828322693145
The Weeknd,Save Your Tears,spotify:track:5QO79kh1waicV47BqGRL3g,0.679,0.825,0,-5.487,1,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,audio_features,5QO79kh1waicV47BqGRL3g,https://api.spotify.com/v1/tracks/5QO79kh1waicV47BqGRL3g,https://api.spotify.com/v1/audio-analysis/5QO79kh1waicV47BqGRL3g,215627,4,0.0202706199667843,0.0410542055112814,106,2020-03-26,225,47.11111111111111,3.852508877895738,0.0052616672950683,-2.885418588713596,56.90857502616993
OneRepublic,Counting Stars,spotify:track:2tpWsVSb9UEmDRxAl1zhX1,0.663,0.706,1,-4.972,0,0.0383,0.0654,0.0,0.118,0.474,122.013,audio_features,2tpWsVSb9UEmDRxAl1zhX1,https://api.spotify.com/v1/tracks/2tpWsVSb9UEmDRxAl1zhX1,https://api.spotify.com/v1/audio-analysis/2tpWsVSb9UEmDRxAl1zhX1,257267,4,0.0110884106464556,0.0223656939537365,104,2019-01-03,289,35.98615916955018,3.583134397017032,0.0030946119843248,-3.49278360291014,38.99666039288171
Farruko,Pepas,spotify:track:5fwSHlTEWpluwOM0Sxnh5k,0.762,0.766,7,-3.955,1,0.0343,0.00776,6.98e-05,0.128,0.442,130.001,audio_features,5fwSHlTEWpluwOM0Sxnh5k,https://api.spotify.com/v1/tracks/5fwSHlTEWpluwOM0Sxnh5k,https://api.spotify.com/v1/audio-analysis/5fwSHlTEWpluwOM0Sxnh5k,287120,4,0.0288757419830111,0.0582433342767229,104,2021-06-24,160,65.0,4.174387269895637,0.0069173605887632,-2.535682214993004,67.22271549164601
XXXTENTACION,SAD!,spotify:track:3ee8Jmje8o58CHK66QrVC2,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,audio_features,3ee8Jmje8o58CHK66QrVC2,https://api.spotify.com/v1/tracks/3ee8Jmje8o58CHK66QrVC2,https://api.spotify.com/v1/audio-analysis/3ee8Jmje8o58CHK66QrVC2,166606,4,0.013823166165221,0.0278817870099176,104,2019-01-03,289,35.98615916955018,3.583134397017032,0.0038578419432798,-3.272338187553011,45.497857150814966
"Coolio, L.V.",Gangsta's Paradise,spotify:track:1DIXPcTDzTj8ZMHt3PDt8p,0.647,0.514,8,-10.05,1,0.0593,0.0655,0.0,0.398,0.386,79.975,audio_features,1DIXPcTDzTj8ZMHt3PDt8p,https://api.spotify.com/v1/tracks/1DIXPcTDzTj8ZMHt3PDt8p,https://api.spotify.com/v1/audio-analysis/1DIXPcTDzTj8ZMHt3PDt8p,240693,4,0.0117605444196194,0.0237214101826766,104,2019-01-03,289,35.98615916955018,3.583134397017032,0.0032821946141373,-3.433933844301887,40.73220957293297
"Post Malone, Swae Lee",Sunflower - Spider-Man: Into the Spider-Verse,spotify:track:3KkXRkHbMCARz0aVfEt68P,0.76,0.478,2,-5.574,1,0.0467,0.552,0.0,0.0703,0.913,89.908,audio_features,3KkXRkHbMCARz0aVfEt68P,https://api.spotify.com/v1/tracks/3KkXRkHbMCARz0aVfEt68P,https://api.spotify.com/v1/audio-analysis/3KkXRkHbMCARz0aVfEt68P,158040,4,0.0233750226098232,0.0470501156373772,103,2019-01-03,289,35.6401384083045,3.573472486105295,0.0065412627915038,-2.7490985440897626,60.928814824371386
"Joel Corry, MNEK",Head & Heart (feat. MNEK),spotify:track:6cx06DFPPHchuUAcTxznu9,0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,audio_features,6cx06DFPPHchuUAcTxznu9,https://api.spotify.com/v1/tracks/6cx06DFPPHchuUAcTxznu9,https://api.spotify.com/v1/audio-analysis/6cx06DFPPHchuUAcTxznu9,166028,4,0.0375303081725093,0.0755424013442835,103,2020-07-09,210,49.04761904761904,3.8927916435002574,0.0096409753229852,-2.275617762051502,74.89232465806
"Dzsúdló, Azahriah",Várnék,spotify:track:0nQuoTxzDIVoWzaTgF5xtW,0.682,0.691,6,-4.227,1,0.0627,0.405,0.0,0.125,0.69,75.96,audio_features,0nQuoTxzDIVoWzaTgF5xtW,https://api.spotify.com/v1/tracks/0nQuoTxzDIVoWzaTgF5xtW,https://api.spotify.com/v1/audio-analysis/0nQuoTxzDIVoWzaTgF5xtW,187105,4,0.0513526787516588,0.1029272716229435,101,2022-08-11,101,100.0,4.605170185988092,0.0111510925063978,-1.9662892297982555,84.01478995298648
Carson Coma,Immunissá válunk,spotify:track:5yz7GjTUzj3bCB6LtzU6dV,0.538,0.847,4,-9.567,0,0.08,0.00524,0.000623,0.0732,0.448,171.008,audio_features,5yz7GjTUzj3bCB6LtzU6dV,https://api.spotify.com/v1/tracks/5yz7GjTUzj3bCB6LtzU6dV,https://api.spotify.com/v1/audio-analysis/5yz7GjTUzj3bCB6LtzU6dV,200813,4,0.0248110304556289,0.0497292786477891,101,2022-03-10,123,82.11382113821138,4.4081063474569335,0.0056285008799623,-2.693718000625015,62.56205273518174
Azahriah,figyelj,spotify:track:1tAyEL10PQDcIvEL2o75wt,0.683,0.683,9,-7.846,1,0.036,0.124,3.14e-06,0.159,0.234,110.933,audio_features,1tAyEL10PQDcIvEL2o75wt,https://api.spotify.com/v1/tracks/1tAyEL10PQDcIvEL2o75wt,https://api.spotify.com/v1/audio-analysis/1tAyEL10PQDcIvEL2o75wt,164291,4,0.0455039265689885,0.0912044926132595,101,2022-08-11,101,100.0,4.605170185988092,0.0098810521069212,-2.087207710895927,80.44876053017964
Azahriah,four moods,spotify:track:1o0TkBcMTkkOg1KUeB4riK,0.538,0.669,2,-8.325,0,0.217,0.37,1.06e-06,0.13,0.198,101.993,audio_features,1o0TkBcMTkkOg1KUeB4riK,https://api.spotify.com/v1/tracks/1o0TkBcMTkkOg1KUeB4riK,https://api.spotify.com/v1/audio-analysis/1o0TkBcMTkkOg1KUeB4riK,203529,4,0.0640085218189109,0.1282936483858759,101,2022-08-11,101,100.0,4.605170185988092,0.0138992739103684,-1.745990103432856,90.51167247504772
Eminem,Lose Yourself,spotify:track:1v7L65Lzy0j0vdpRjJewt1,0.686,0.735,2,-4.616,1,0.264,0.00921,0.00066,0.342,0.0596,171.355,audio_features,1v7L65Lzy0j0vdpRjJewt1,https://api.spotify.com/v1/tracks/1v7L65Lzy0j0vdpRjJewt1,https://api.spotify.com/v1/audio-analysis/1v7L65Lzy0j0vdpRjJewt1,322227,4,0.0119217740290758,0.0238435480581516,100,2019-01-03,289,34.602076124567475,3.5439136838637504,0.0033640136562463,-3.428798208807254,40.88366555478476
Jason Derulo,Take You Dancing,spotify:track:59qrUpoplZxbIZxk6X0Bm3,0.789,0.711,2,-4.248,1,0.041,0.0332,0.0,0.0876,0.753,112.985,audio_features,59qrUpoplZxbIZxk6X0Bm3,https://api.spotify.com/v1/tracks/59qrUpoplZxbIZxk6X0Bm3,https://api.spotify.com/v1/audio-analysis/59qrUpoplZxbIZxk6X0Bm3,190306,4,0.0234362040606708,0.0467701136512448,99,2020-07-30,207,47.82608695652174,3.867571242857312,0.0060596696451172,-2.7550674661352863,60.75278423381522
"Beton.Hofi, Hundred Sins",BAGIRA,spotify:track:0M2QC4tPJmNqRhd4NfOZgz,0.637,0.825,11,-5.424,0,0.363,0.196,0.0,0.75,0.523,86.201,audio_features,0M2QC4tPJmNqRhd4NfOZgz,https://api.spotify.com/v1/tracks/0M2QC4tPJmNqRhd4NfOZgz,https://api.spotify.com/v1/audio-analysis/0M2QC4tPJmNqRhd4NfOZgz,123757,4,0.0731603145855292,0.1460012986347105,99,2022-08-25,99,100.0,4.605170185988092,0.0158865604594006,-1.616696351446156,94.32469856985318
DESH,Kukásautó,spotify:track:0D6Aewbxit6kZYncgVohxU,0.774,0.538,7,-9.123,0,0.0659,0.478,0.0,0.14,0.488,86.021,audio_features,0D6Aewbxit6kZYncgVohxU,https://api.spotify.com/v1/tracks/0D6Aewbxit6kZYncgVohxU,https://api.spotify.com/v1/audio-analysis/0D6Aewbxit6kZYncgVohxU,195698,4,0.025746950449173,0.0513815204699288,99,2021-12-09,136,72.79411764705883,4.287635150386629,0.0060049303511403,-2.6610332839876745,63.525963794490494
"Tiësto, Ava Max",The Motto,spotify:track:18asYwWugKjjsihZ0YvRxO,0.754,0.763,7,-4.627,0,0.0435,0.0301,2.23e-05,0.0901,0.464,117.953,audio_features,18asYwWugKjjsihZ0YvRxO,https://api.spotify.com/v1/tracks/18asYwWugKjjsihZ0YvRxO,https://api.spotify.com/v1/audio-analysis/18asYwWugKjjsihZ0YvRxO,164819,4,0.0293867259626517,0.0586451845850614,99,2021-11-11,140,70.71428571428572,4.258647613513377,0.0069004831180215,-2.528806400406007,67.42549141886916
"ByeAlex és a Slepp, Hiro",Így Hagysz El,spotify:track:4FKC5sLNhKntZHZNxyHO5t,0.834,0.75,11,-5.373,1,0.0478,0.18,0.0,0.145,0.886,105.006,audio_features,4FKC5sLNhKntZHZNxyHO5t,https://api.spotify.com/v1/tracks/4FKC5sLNhKntZHZNxyHO5t,https://api.spotify.com/v1/audio-analysis/4FKC5sLNhKntZHZNxyHO5t,212571,4,0.0197493222043059,0.0394124424603597,99,2019-12-19,239,41.42259414225941,3.7238264841911706,0.0053035022679354,-2.926230302936897,55.704989169034334
ekhoe,Costa Rica,spotify:track:3q8b8Rn1UB0bG9QG2yBgIQ,0.915,0.484,6,-7.738,0,0.41,0.16,0.0,0.0892,0.383,122.013,audio_features,3q8b8Rn1UB0bG9QG2yBgIQ,https://api.spotify.com/v1/tracks/3q8b8Rn1UB0bG9QG2yBgIQ,https://api.spotify.com/v1/audio-analysis/3q8b8Rn1UB0bG9QG2yBgIQ,141148,4,0.0324085695407032,0.0646756819819895,99,2022-02-24,125,79.2,4.37197629882038,0.00741279625634,-2.4309265951023487,70.3120829675135
4s Street,Mesélek a bornak,spotify:track:2uD4Fw5DjWGMffAs7RWSmd,0.661,0.373,9,-7.357,0,0.0419,0.912,7.87e-06,0.114,0.226,119.686,audio_features,2uD4Fw5DjWGMffAs7RWSmd,https://api.spotify.com/v1/tracks/2uD4Fw5DjWGMffAs7RWSmd,https://api.spotify.com/v1/audio-analysis/2uD4Fw5DjWGMffAs7RWSmd,217000,4,0.0212851855729044,0.0424774654528282,99,2021-12-16,135,73.33333333333333,4.295015257684252,0.0049557881161942,-2.8513381572009835,57.91364737253659
"David Guetta, Bebe Rexha",I'm Good (Blue),spotify:track:4uUG5RXrOk84mYEfFvj3cK,0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,audio_features,4uUG5RXrOk84mYEfFvj3cK,https://api.spotify.com/v1/tracks/4uUG5RXrOk84mYEfFvj3cK,https://api.spotify.com/v1/audio-analysis/4uUG5RXrOk84mYEfFvj3cK,175238,4,0.0431439808998425,0.0859094197769453,98,2022-09-01,98,100.0,4.605170185988092,0.0093685964160704,-2.1470183850937525,78.68487280969894
Lewis Capaldi,Before You Go,spotify:track:2gMXnyrvIjhVBUZwvLZDMP,0.459,0.574,3,-4.857,1,0.0577,0.608,0.0,0.0885,0.183,111.881,audio_features,2gMXnyrvIjhVBUZwvLZDMP,https://api.spotify.com/v1/tracks/2gMXnyrvIjhVBUZwvLZDMP,https://api.spotify.com/v1/audio-analysis/2gMXnyrvIjhVBUZwvLZDMP,215107,4,0.0201683889312724,0.0401598219446576,98,2019-11-28,242,40.49586776859504,3.701199938501977,0.0054491487264628,-2.907444826148543,56.25899516001775
Arctic Monkeys,I Wanna Be Yours,spotify:track:5XeFesFbtLpXzIVDNQP22n,0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,audio_features,5XeFesFbtLpXzIVDNQP22n,https://api.spotify.com/v1/tracks/5XeFesFbtLpXzIVDNQP22n,https://api.spotify.com/v1/audio-analysis/5XeFesFbtLpXzIVDNQP22n,183956,4,0.0144748132638088,0.0288226256116757,98,2019-01-03,289,33.910034602076124,3.523710976546231,0.0041078321576749,-3.2391511776460056,46.476581434390525
